Theta1,Theta2,Theta3,Theta4,Theta5,Theta6,Theta7,Theta8,Theta9,Theta10,Theta11,Theta12,Theta13,Theta14,Theta15,Theta16,Theta17,Theta18,Theta19,Theta20,Theta21,Theta22,Theta23,Theta24,Theta25,Theta26,Theta27,Theta28,Theta29,Theta30,Theta31,Theta32,Theta33,Theta34,Theta35,Theta36,Theta37,Theta38,Theta39,Theta40,Theta41,Theta42,Theta43,Theta44,Theta45,Theta46,Theta47,Theta48,Theta49,Theta50,Theta51,Theta52,Theta53,Theta54,Theta55,Theta56,Theta57,Theta58,Theta59,Theta60,Theta61,Theta62,Theta63,Theta64,Theta65,Theta66,Theta67,Theta68,Theta69,Theta70
23.652,24.637,25.606,26.559,27.493,28.408,29.302,30.175,31.026,31.854,32.659,33.440,34.196,34.928,35.635,36.317,36.973,37.605,38.211,38.792,39.349,39.880,40.387,40.869,41.327,41.761,42.171,42.558,42.921,43.261,43.578,43.872,44.144,44.394,44.621,44.827,45.011,45.173,45.315,45.434,45.533,45.611,45.668,45.703,45.718,45.712,45.685,45.637,45.568,45.478,45.367,45.235,45.082,44.907,44.710,44.492,44.251,43.989,43.704,43.396,43.066,42.713,42.336,41.936,41.512,41.064,40.592,40.095,39.574,39.029
32.671,33.544,34.557,35.673,36.854,38.061,39.259,40.417,41.507,42.504,43.391,44.152,44.778,45.258,45.589,45.766,45.787,45.653,45.365,44.926,44.340,43.616,42.762,41.794,40.728,39.586,38.396,37.188,35.996,34.859,33.813,32.897,32.145,31.586,31.242,31.128,31.248,31.596,32.160,32.916,33.835,34.883,36.022,37.215,38.423,39.612,40.752,41.816,42.782,43.633,44.355,44.937,45.373,45.658,45.788,45.763,45.583,45.249,44.765,44.137,43.373,42.483,41.483,40.392,39.233,38.034,36.827,35.648,34.534,33.523
-38.807,-39.333,-39.798,-40.204,-40.549,-40.831,-41.052,-41.211,-41.307,-41.341,-41.312,-41.221,-41.067,-40.851,-40.572,-40.233,-39.832,-39.371,-38.850,-38.271,-37.635,-36.944,-36.200,-35.407,-34.567,-33.684,-32.762,-31.808,-30.825,-29.821,-28.803,-27.778,-26.755,-25.740,-24.744,-23.775,-22.843,-21.954,-21.119,-20.346,-19.642,-19.013,-18.468,-18.010,-17.644,-17.375,-17.204,-17.135,-17.166,-17.298,-17.530,-17.860,-18.283,-18.796,-19.394,-20.070,-20.818,-21.630,-22.499,-23.416,-24.373,-25.359,-26.368,-27.389,-28.414,-29.436,-30.446,-31.437,-32.403,-33.338
-51.132,-51.122,-51.111,-51.101,-51.090,-51.080,-51.069,-51.059,-51.048,-51.038,-51.028,-51.017,-51.007,-50.997,-50.986,-50.976,-50.966,-50.956,-50.946,-50.935,-50.925,-50.915,-50.905,-50.895,-50.885,-50.875,-50.865,-50.855,-50.845,-50.836,-50.826,-50.816,-50.806,-50.797,-50.787,-50.777,-50.768,-50.758,-50.748,-50.739,-50.729,-50.720,-50.711,-50.701,-50.692,-50.683,-50.673,-50.664,-50.655,-50.646,-50.637,-50.628,-50.619,-50.610,-50.601,-50.592,-50.583,-50.574,-50.565,-50.557,-50.548,-50.539,-50.531,-50.522,-50.514,-50.505,-50.497,-50.488,-50.480,-50.472
66.389,66.372,66.355,66.339,66.323,66.308,66.293,66.279,66.265,66.251,66.238,66.226,66.214,66.202,66.191,66.181,66.171,66.161,66.152,66.144,66.136,66.128,66.121,66.115,66.109,66.104,66.099,66.095,66.092,66.088,66.086,66.084,66.083,66.082,66.081,66.082,66.082,66.084,66.086,66.088,66.091,66.095,66.099,66.103,66.108,66.114,66.120,66.127,66.134,66.142,66.151,66.160,66.169,66.179,66.189,66.200,66.212,66.224,66.236,66.249,66.262,66.276,66.291,66.305,66.321,66.336,66.352,66.369,66.386,66.403
88.311,88.311,88.311,88.312,88.312,88.312,88.313,88.313,88.313,88.314,88.314,88.314,88.314,88.314,88.314,88.315,88.315,88.315,88.315,88.315,88.315,88.315,88.314,88.314,88.314,88.314,88.314,88.314,88.314,88.313,88.313,88.313,88.312,88.312,88.312,88.311,88.311,88.311,88.310,88.310,88.310,88.309,88.309,88.308,88.308,88.307,88.307,88.307,88.306,88.306,88.305,88.305,88.305,88.304,88.304,88.304,88.303,88.303,88.303,88.302,88.302,88.302,88.302,88.302,88.301,88.301,88.301,88.301,88.301,88.301
14.286,15.088,15.827,16.496,17.084,17.586,17.994,18.304,18.513,18.618,18.619,18.514,18.305,17.995,17.587,17.086,16.498,15.830,15.090,14.289,13.438,12.547,11.632,10.704,9.778,8.868,7.989,7.155,6.378,5.672,5.047,4.513,4.079,3.751,3.534,3.433,3.448,3.579,3.825,4.180,4.641,5.199,5.846,6.572,7.365,8.212,9.100,10.015,10.943,11.869,12.780,13.661,14.501,15.287,16.009,16.657,17.224,17.701,18.085,18.369,18.551,18.629,18.601,18.469,18.234,17.898,17.465,16.941,16.331,15.643
65.961,65.840,65.618,65.296,64.871,64.340,63.702,62.954,62.093,61.119,60.032,58.837,57.540,56.153,54.692,53.182,51.653,50.142,48.694,47.356,46.178,45.205,44.481,44.037,43.893,44.057,44.521,45.263,46.251,47.442,48.789,50.242,51.755,53.284,54.792,56.248,57.630,58.921,60.109,61.188,62.154,63.007,63.749,64.380,64.903,65.321,65.636,65.851,65.966,65.982,65.900,65.719,65.438,65.054,64.567,63.972,63.268,62.452,61.524,60.482,59.330,58.073,56.720,55.287,53.793,52.267,50.745,49.266,47.878,46.629
20.136,20.134,20.145,20.168,20.202,20.249,20.308,20.378,20.460,20.553,20.656,20.771,20.895,21.028,21.171,21.323,21.482,21.649,21.824,22.004,22.190,22.382,22.578,22.778,22.982,23.187,23.395,23.604,23.814,24.024,24.233,24.440,24.646,24.849,25.049,25.245,25.436,25.623,25.805,25.980,26.149,26.311,26.466,26.613,26.751,26.882,27.003,27.115,27.218,27.311,27.394,27.467,27.529,27.581,27.622,27.652,27.672,27.681,27.678,27.665,27.641,27.606,27.561,27.505,27.438,27.361,27.274,27.177,27.071,26.955
-20.982,-21.043,-21.105,-21.166,-21.227,-21.289,-21.349,-21.410,-21.470,-21.529,-21.587,-21.644,-21.700,-21.756,-21.810,-21.862,-21.913,-21.963,-22.011,-22.057,-22.101,-22.144,-22.184,-22.223,-22.259,-22.293,-22.325,-22.355,-22.382,-22.407,-22.430,-22.449,-22.467,-22.481,-22.494,-22.503,-22.510,-22.514,-22.516,-22.515,-22.511,-22.505,-22.496,-22.484,-22.470,-22.453,-22.434,-22.412,-22.388,-22.361,-22.332,-22.300,-22.267,-22.231,-22.193,-22.152,-22.110,-22.066,-22.020,-21.973,-21.924,-21.873,-21.820,-21.767,-21.712,-21.656,-21.599,-21.541,-21.482,-21.422
21.404,21.578,21.903,22.371,22.973,23.695,24.521,25.433,26.414,27.442,28.498,29.562,30.616,31.642,32.625,33.550,34.406,35.182,35.870,36.461,36.952,37.338,37.615,37.782,37.837,37.780,37.611,37.332,36.944,36.451,35.857,35.168,34.390,33.533,32.607,31.623,30.596,29.541,28.477,27.422,26.394,25.415,24.504,23.680,22.960,22.361,21.895,21.573,21.403,21.387,21.527,21.819,22.257,22.831,23.528,24.333,25.228,26.195,27.215,28.266,29.330,30.388,31.422,32.415,33.354,34.226,35.020,35.728,36.341,36.854
-6.740,-6.704,-6.668,-6.632,-6.596,-6.561,-6.526,-6.491,-6.457,-6.423,-6.389,-6.355,-6.322,-6.288,-6.255,-6.223,-6.191,-6.158,-6.127,-6.095,-6.064,-6.033,-6.002,-5.972,-5.942,-5.912,-5.883,-5.854,-5.825,-5.796,-5.768,-5.740,-5.712,-5.685,-5.658,-5.631,-5.605,-5.579,-5.553,-5.527,-5.502,-5.477,-5.453,-5.428,-5.404,-5.381,-5.358,-5.335,-5.312,-5.290,-5.268,-5.246,-5.225,-5.204,-5.183,-5.163,-5.143,-5.123,-5.104,-5.085,-5.066,-5.048,-5.030,-5.013,-4.995,-4.979,-4.962,-4.946,-4.930,-4.914
37.410,36.503,35.579,34.638,33.685,32.720,31.748,30.771,29.791,28.813,27.839,26.873,25.918,24.979,24.059,23.161,22.289,21.447,20.638,19.866,19.133,18.442,17.798,17.201,16.655,16.162,15.723,15.341,15.017,14.752,14.547,14.403,14.321,14.301,14.343,14.446,14.611,14.837,15.122,15.467,15.868,16.326,16.838,17.402,18.015,18.676,19.381,20.128,20.914,21.734,22.587,23.468,24.374,25.302,26.246,27.205,28.174,29.150,30.129,31.109,32.085,33.055,34.015,34.965,35.900,36.819,37.719,38.600,39.459,40.295
-17.389,-18.244,-19.071,-19.868,-20.631,-21.356,-22.043,-22.687,-23.287,-23.841,-24.348,-24.805,-25.213,-25.570,-25.876,-26.128,-26.328,-26.475,-26.567,-26.607,-26.592,-26.523,-26.400,-26.224,-25.995,-25.713,-25.380,-24.994,-24.559,-24.074,-23.541,-22.961,-22.336,-21.669,-20.960,-20.214,-19.432,-18.618,-17.775,-16.906,-16.016,-15.109,-14.189,-13.261,-12.329,-11.399,-10.476,-9.564,-8.668,-7.795,-6.947,-6.131,-5.350,-4.609,-3.912,-3.263,-2.664,-2.120,-1.633,-1.205,-0.838,-0.535,-0.296,-0.124,-0.018,0.020,-0.008,-0.104,-0.267,-0.496
40.623,40.824,41.024,41.223,41.420,41.615,41.807,41.998,42.186,42.372,42.554,42.734,42.911,43.084,43.255,43.421,43.584,43.744,43.899,44.051,44.198,44.341,44.480,44.615,44.745,44.871,44.992,45.108,45.220,45.327,45.429,45.526,45.618,45.705,45.787,45.864,45.936,46.002,46.063,46.119,46.170,46.216,46.256,46.291,46.320,46.344,46.363,46.376,46.384,46.386,46.383,46.375,46.361,46.342,46.318,46.288,46.253,46.212,46.166,46.115,46.058,45.997,45.930,45.857,45.780,45.698,45.610,45.518,45.420,45.318
-27.278,-28.278,-29.314,-30.357,-31.379,-32.353,-33.258,-34.074,-34.784,-35.376,-35.838,-36.163,-36.347,-36.386,-36.280,-36.031,-35.642,-35.119,-34.471,-33.711,-32.852,-31.912,-30.913,-29.878,-28.835,-27.812,-26.838,-25.944,-25.157,-24.504,-24.005,-23.677,-23.533,-23.576,-23.806,-24.214,-24.787,-25.505,-26.344,-27.279,-28.279,-29.315,-30.358,-31.379,-32.354,-33.259,-34.074,-34.785,-35.376,-35.838,-36.163,-36.347,-36.386,-36.280,-36.031,-35.642,-35.119,-34.471,-33.711,-32.851,-31.912,-30.912,-29.878,-28.835,-27.811,-26.838,-25.944,-25.157,-24.503,-24.005
83.318,83.599,83.859,84.093,84.298,84.474,84.620,84.736,84.823,84.880,84.908,84.907,84.877,84.818,84.729,84.611,84.463,84.285,84.077,83.842,83.580,83.298,83.000,82.696,82.398,82.120,81.878,81.687,81.561,81.511,81.540,81.646,81.821,82.052,82.322,82.616,82.919,83.219,83.507,83.774,84.017,84.232,84.418,84.574,84.701,84.797,84.864,84.902,84.910,84.890,84.841,84.762,84.654,84.516,84.348,84.150,83.924,83.671,83.395,83.102,82.799,82.498,82.211,81.955,81.745,81.596,81.519,81.521,81.602,81.755
-56.627,-58.378,-60.144,-61.862,-63.490,-64.997,-66.368,-67.596,-68.680,-69.623,-70.431,-71.112,-71.672,-72.117,-72.454,-72.686,-72.817,-72.848,-72.780,-72.612,-72.342,-71.965,-71.478,-70.874,-70.147,-69.290,-68.295,-67.159,-65.878,-64.455,-62.900,-61.235,-59.493,-57.725,-55.997,-54.390,-52.992,-51.892,-51.165,-50.866,-51.017,-51.606,-52.591,-53.899,-55.447,-57.145,-58.908,-60.665,-62.360,-63.954,-65.422,-66.751,-67.935,-68.976,-69.878,-70.648,-71.291,-71.817,-72.229,-72.534,-72.736,-72.836,-72.838,-72.740,-72.542,-72.240,-71.831,-71.310,-70.670,-69.905
33.348,32.942,32.538,32.139,31.748,31.366,30.997,30.643,30.306,29.989,29.694,29.423,29.178,28.962,28.775,28.619,28.495,28.405,28.348,28.326,28.339,28.385,28.466,28.581,28.727,28.906,29.114,29.351,29.614,29.903,30.214,30.545,30.895,31.260,31.639,32.028,32.425,32.828,33.233,33.639,34.043,34.443,34.836,35.221,35.595,35.956,36.303,36.634,36.947,37.241,37.515,37.767,37.997,38.203,38.385,38.542,38.674,38.780,38.859,38.912,38.937,38.936,38.908,38.853,38.771,38.663,38.529,38.370,38.186,37.977
54.360,54.460,54.534,54.582,54.605,54.602,54.573,54.518,54.438,54.332,54.199,54.041,53.856,53.644,53.405,53.139,52.845,52.524,52.174,51.795,51.388,50.950,50.483,49.986,49.459,48.901,48.311,47.691,47.039,46.356,45.642,44.896,44.120,43.314,42.478,41.614,40.722,39.805,38.862,37.897,36.911,35.907,34.887,33.855,32.814,31.766,30.717,29.669,28.627,27.595,26.578,25.580,24.605,23.659,22.744,21.866,21.029,20.237,19.493,18.801,18.165,17.587,17.069,16.615,16.226,15.905,15.651,15.468,15.355,15.313
4.437,3.884,3.296,2.688,2.078,1.482,0.919,0.403,-0.052,-0.431,-0.725,-0.925,-1.026,-1.025,-0.923,-0.721,-0.425,-0.045,0.410,0.927,1.492,2.087,2.698,3.305,3.893,4.445,4.946,5.381,5.739,6.011,6.188,6.266,6.243,6.120,5.900,5.588,5.194,4.728,4.202,3.632,3.033,2.422,1.816,1.233,0.688,0.197,-0.226,-0.569,-0.824,-0.981,-1.038,-0.993,-0.847,-0.604,-0.270,0.144,0.628,1.168,1.747,2.352,2.963,3.564,4.138,4.670,5.143,5.547,5.868,6.099,6.234,6.268
26.621,26.608,26.595,26.582,26.569,26.556,26.543,26.531,26.518,26.506,26.493,26.481,26.469,26.457,26.445,26.433,26.422,26.410,26.399,26.387,26.376,26.365,26.354,26.343,26.332,26.321,26.311,26.300,26.290,26.280,26.270,26.260,26.250,26.240,26.230,26.221,26.211,26.202,26.193,26.184,26.175,26.166,26.157,26.148,26.140,26.131,26.123,26.115,26.107,26.099,26.091,26.084,26.076,26.069,26.061,26.054,26.047,26.040,26.033,26.027,26.020,26.014,26.007,26.001,25.995,25.989,25.983,25.978,25.972,25.967
73.191,73.177,73.163,73.149,73.135,73.120,73.105,73.090,73.075,73.060,73.045,73.029,73.013,72.997,72.981,72.965,72.948,72.932,72.915,72.898,72.881,72.864,72.846,72.829,72.811,72.794,72.776,72.758,72.740,72.722,72.703,72.685,72.666,72.648,72.629,72.610,72.592,72.573,72.554,72.535,72.516,72.496,72.477,72.458,72.439,72.419,72.400,72.380,72.361,72.341,72.322,72.302,72.283,72.263,72.243,72.224,72.204,72.185,72.165,72.146,72.126,72.107,72.087,72.068,72.049,72.030,72.010,71.991,71.972,71.953
89.234,89.234,89.234,89.234,89.234,89.234,89.234,89.234,89.234,89.234,89.234,89.234,89.234,89.235,89.235,89.235,89.236,89.236,89.236,89.237,89.237,89.238,89.238,89.238,89.239,89.239,89.240,89.240,89.241,89.242,89.242,89.243,89.243,89.244,89.244,89.245,89.245,89.246,89.246,89.247,89.247,89.248,89.248,89.249,89.249,89.249,89.250,89.250,89.250,89.251,89.251,89.251,89.251,89.252,89.252,89.252,89.252,89.252,89.252,89.252,89.252,89.252,89.252,89.252,89.251,89.251,89.251,89.251,89.250,89.250
48.352,49.395,50.426,51.441,52.435,53.402,54.340,55.245,56.116,56.950,57.746,58.504,59.223,59.903,60.544,61.147,61.712,62.239,62.730,63.185,63.604,63.989,64.341,64.660,64.947,65.202,65.426,65.621,65.785,65.920,66.026,66.104,66.153,66.173,66.165,66.129,66.065,65.972,65.850,65.699,65.518,65.307,65.066,64.793,64.489,64.153,63.783,63.379,62.940,62.465,61.955,61.407,60.821,60.198,59.535,58.834,58.093,57.314,56.497,55.643,54.753,53.830,52.876,51.894,50.888,49.863,48.824,47.779,46.733,45.694
2.920,3.825,4.735,5.647,6.557,7.462,8.358,9.241,10.109,10.958,11.786,12.589,13.366,14.113,14.829,15.511,16.157,16.766,17.337,17.867,18.356,18.803,19.207,19.567,19.882,20.151,20.376,20.554,20.685,20.771,20.809,20.801,20.746,20.644,20.496,20.302,20.062,19.776,19.446,19.070,18.652,18.190,17.686,17.141,16.557,15.935,15.276,14.582,13.855,13.097,12.311,11.499,10.663,9.807,8.933,8.045,7.146,6.239,5.328,4.416,3.507,2.604,1.712,0.832,-0.030,-0.873,-1.692,-2.485,-3.248,-3.980
-74.525,-74.198,-73.857,-73.502,-73.134,-72.755,-72.365,-71.968,-71.566,-71.160,-70.754,-70.352,-69.957,-69.572,-69.203,-68.853,-68.527,-68.230,-67.964,-67.735,-67.546,-67.400,-67.300,-67.246,-67.240,-67.283,-67.372,-67.508,-67.687,-67.906,-68.163,-68.454,-68.773,-69.118,-69.483,-69.864,-70.257,-70.658,-71.063,-71.469,-71.873,-72.272,-72.663,-73.045,-73.416,-73.774,-74.119,-74.449,-74.763,-75.062,-75.345,-75.611,-75.861,-76.094,-76.311,-76.512,-76.696,-76.864,-77.016,-77.153,-77.274,-77.380,-77.470,-77.546,-77.606,-77.652,-77.683,-77.699,-77.701,-77.689
-17.060,-17.147,-17.233,-17.318,-17.401,-17.482,-17.560,-17.636,-17.707,-17.775,-17.839,-17.898,-17.952,-18.001,-18.044,-18.082,-18.114,-18.141,-18.161,-18.174,-18.182,-18.183,-18.178,-18.166,-18.149,-18.125,-18.095,-18.059,-18.017,-17.970,-17.918,-17.860,-17.799,-17.732,-17.662,-17.588,-17.511,-17.431,-17.349,-17.264,-17.178,-17.092,-17.004,-16.916,-16.829,-16.743,-16.658,-16.574,-16.493,-16.415,-16.340,-16.268,-16.200,-16.136,-16.077,-16.023,-15.975,-15.931,-15.894,-15.862,-15.837,-15.818,-15.805,-15.799,-15.800,-15.807,-15.820,-15.840,-15.866,-15.898
-71.114,-70.817,-70.436,-69.970,-69.413,-68.762,-68.012,-67.158,-66.197,-65.126,-63.944,-62.654,-61.261,-59.779,-58.224,-56.625,-55.018,-53.445,-51.958,-50.614,-49.469,-48.576,-47.978,-47.705,-47.774,-48.178,-48.899,-49.898,-51.130,-52.537,-54.064,-55.657,-57.266,-58.851,-60.380,-61.828,-63.181,-64.429,-65.566,-66.593,-67.511,-68.323,-69.033,-69.646,-70.166,-70.598,-70.945,-71.211,-71.397,-71.506,-71.539,-71.496,-71.377,-71.180,-70.904,-70.546,-70.103,-69.571,-68.945,-68.222,-67.396,-66.464,-65.423,-64.270,-63.009,-61.643,-60.182,-58.645,-57.055,-55.445
-46.187,-45.390,-44.867,-44.644,-44.734,-45.132,-45.817,-46.755,-47.903,-49.210,-50.623,-52.092,-53.572,-55.022,-56.412,-57.718,-58.923,-60.015,-60.988,-61.838,-62.566,-63.171,-63.654,-64.019,-64.266,-64.396,-64.411,-64.310,-64.092,-63.757,-63.304,-62.730,-62.033,-61.214,-60.271,-59.209,-58.032,-56.750,-55.379,-53.941,-52.466,-50.990,-49.558,-48.219,-47.026,-46.031,-45.278,-44.806,-44.638,-44.781,-45.231,-45.962,-46.940,-48.119,-49.448,-50.875,-52.349,-53.826,-55.268,-56.645,-57.934,-59.120,-60.192,-61.144,-61.973,-62.679,-63.263,-63.726,-64.070,-64.297
20.157,19.374,18.523,17.622,16.687,15.737,14.793,13.876,13.004,12.199,11.477,10.857,10.351,9.972,9.728,9.625,9.665,9.848,10.169,10.621,11.193,11.873,12.644,13.489,14.389,15.324,16.273,17.217,18.135,19.010,19.825,20.563,21.213,21.763,22.204,22.529,22.733,22.813,22.767,22.596,22.304,21.893,21.372,20.748,20.032,19.236,18.376,17.468,16.529,15.579,14.638,13.727,12.865,12.072,11.366,10.764,10.279,9.921,9.701,9.622,9.686,9.892,10.236,10.708,11.300,11.995,12.780,13.635,14.543,15.481
-65.453,-65.664,-65.754,-65.724,-65.575,-65.304,-64.911,-64.393,-63.748,-62.975,-62.072,-61.040,-59.885,-58.614,-57.241,-55.788,-54.286,-52.774,-51.301,-49.920,-48.692,-47.674,-46.919,-46.469,-46.348,-46.564,-47.105,-47.939,-49.023,-50.300,-51.714,-53.204,-54.717,-56.209,-57.641,-58.987,-60.226,-61.347,-62.342,-63.208,-63.945,-64.553,-65.036,-65.394,-65.630,-65.745,-65.740,-65.616,-65.370,-65.003,-64.511,-63.893,-63.146,-62.270,-61.265,-60.135,-58.887,-57.534,-56.096,-54.601,-53.088,-51.602,-50.197,-48.932,-47.866,-47.052,-46.536,-46.346,-46.492,-46.967
11.212,10.920,10.486,9.924,9.247,8.476,7.632,6.740,5.828,4.922,4.050,3.238,2.513,1.895,1.404,1.054,0.857,0.818,0.938,1.214,1.637,2.194,2.869,3.641,4.487,5.380,6.293,7.198,8.068,8.878,9.604,10.225,10.724,11.087,11.304,11.369,11.282,11.043,10.660,10.142,9.505,8.766,7.946,7.069,6.160,5.249,4.361,3.525,2.765,2.106,1.567,1.164,0.911,0.814,0.876,1.096,1.466,1.977,2.611,3.351,4.173,5.051,5.960,6.871,7.757,8.592,9.351,10.012,10.557,10.971
-17.339,-16.473,-15.592,-14.697,-13.792,-12.878,-11.958,-11.034,-10.110,-9.188,-8.272,-7.363,-6.464,-5.579,-4.710,-3.860,-3.032,-2.226,-1.448,-0.697,0.023,0.711,1.364,1.981,2.561,3.102,3.602,4.061,4.478,4.851,5.179,5.464,5.702,5.895,6.041,6.141,6.194,6.200,6.159,6.072,5.938,5.757,5.531,5.259,4.941,4.580,4.175,3.727,3.237,2.707,2.137,1.530,0.886,0.207,-0.504,-1.247,-2.019,-2.817,-3.640,-4.485,-5.349,-6.230,-7.125,-8.031,-8.946,-9.867,-10.791,-11.715,-12.636,-13.552
45.287,46.160,47.052,47.957,48.871,49.787,50.701,51.609,52.506,53.390,54.256,55.103,55.927,56.728,57.504,58.253,58.975,59.669,60.335,60.973,61.582,62.164,62.717,63.243,63.742,64.214,64.660,65.081,65.476,65.848,66.195,66.520,66.822,67.102,67.360,67.597,67.814,68.010,68.187,68.345,68.483,68.603,68.704,68.787,68.852,68.899,68.928,68.939,68.932,68.908,68.866,68.806,68.727,68.631,68.516,68.382,68.230,68.058,67.867,67.655,67.423,67.170,66.896,66.600,66.281,65.940,65.575,65.185,64.771,64.332
-13.961,-14.153,-14.347,-14.543,-14.741,-14.941,-15.142,-15.345,-15.550,-15.756,-15.963,-16.172,-16.383,-16.595,-16.807,-17.021,-17.237,-17.453,-17.670,-17.888,-18.106,-18.326,-18.546,-18.766,-18.988,-19.209,-19.431,-19.654,-19.876,-20.099,-20.322,-20.545,-20.768,-20.991,-21.214,-21.436,-21.658,-21.880,-22.102,-22.323,-22.544,-22.764,-22.983,-23.202,-23.420,-23.637,-23.853,-24.068,-24.283,-24.496,-24.708,-24.920,-25.130,-25.338,-25.546,-25.752,-25.957,-26.160,-26.362,-26.563,-26.762,-26.959,-27.155,-27.349,-27.541,-27.731,-27.920,-28.107,-28.292,-28.476
38.208,38.879,39.510,40.099,40.647,41.152,41.615,42.035,42.411,42.745,43.036,43.284,43.489,43.651,43.771,43.847,43.881,43.872,43.820,43.725,43.587,43.407,43.184,42.918,42.608,42.256,41.861,41.423,40.942,40.419,39.854,39.246,38.598,37.910,37.182,36.417,35.615,34.778,33.909,33.009,32.082,31.131,30.159,29.170,28.168,27.158,26.145,25.133,24.127,23.134,22.158,21.206,20.282,19.392,18.542,17.737,16.981,16.279,15.636,15.055,14.540,14.093,13.719,13.417,13.192,13.043,12.972,12.979,13.064,13.227
67.656,67.636,67.652,67.702,67.787,67.905,68.054,68.232,68.435,68.662,68.909,69.173,69.451,69.739,70.034,70.333,70.634,70.934,71.230,71.520,71.802,72.075,72.337,72.587,72.824,73.047,73.255,73.447,73.623,73.783,73.926,74.053,74.162,74.254,74.328,74.385,74.425,74.446,74.451,74.438,74.407,74.359,74.293,74.210,74.110,73.992,73.857,73.706,73.537,73.353,73.153,72.938,72.708,72.464,72.208,71.940,71.662,71.376,71.083,70.785,70.484,70.184,69.886,69.594,69.311,69.040,68.784,68.546,68.331,68.140
31.755,31.306,30.848,30.382,29.906,29.421,28.928,28.427,27.919,27.403,26.880,26.351,25.815,25.274,24.728,24.177,23.622,23.063,22.501,21.937,21.370,20.803,20.234,19.666,19.098,18.532,17.967,17.405,16.846,16.291,15.741,15.195,14.656,14.124,13.598,13.081,12.572,12.072,11.582,11.102,10.633,10.176,9.731,9.298,8.879,8.474,8.082,7.705,7.343,6.997,6.666,6.351,6.054,5.772,5.509,5.262,5.033,4.822,4.630,4.455,4.300,4.163,4.044,3.945,3.865,3.804,3.762,3.739,3.736,3.751
-2.538,-2.132,-1.775,-1.468,-1.212,-1.008,-0.855,-0.755,-0.707,-0.712,-0.770,-0.880,-1.043,-1.257,-1.523,-1.839,-2.205,-2.620,-3.082,-3.591,-4.145,-4.741,-5.379,-6.057,-6.771,-7.521,-8.303,-9.115,-9.954,-10.818,-11.703,-12.606,-13.525,-14.455,-15.395,-16.341,-17.290,-18.238,-19.183,-20.123,-21.053,-21.972,-22.877,-23.766,-24.637,-25.487,-26.315,-27.119,-27.898,-28.650,-29.374,-30.070,-30.735,-31.370,-31.974,-32.545,-33.085,-33.592,-34.066,-34.507,-34.915,-35.289,-35.630,-35.938,-36.211,-36.452,-36.658,-36.831,-36.971,-37.077
80.903,80.882,80.861,80.842,80.824,80.808,80.794,80.784,80.776,80.772,80.771,80.774,80.779,80.788,80.800,80.815,80.832,80.851,80.871,80.892,80.914,80.935,80.957,80.977,80.996,81.013,81.027,81.040,81.049,81.056,81.059,81.060,81.057,81.051,81.042,81.030,81.016,80.999,80.981,80.961,80.940,80.918,80.897,80.875,80.855,80.836,80.818,80.803,80.791,80.781,80.775,80.771,80.772,80.775,80.782,80.792,80.805,80.820,80.838,80.857,80.877,80.899,80.921,80.942,80.963,80.983,81.001,81.018,81.032,81.043
-78.590,-78.807,-79.006,-79.188,-79.351,-79.495,-79.619,-79.724,-79.810,-79.875,-79.921,-79.947,-79.953,-79.939,-79.905,-79.852,-79.779,-79.686,-79.573,-79.441,-79.290,-79.120,-78.931,-78.725,-78.502,-78.263,-78.011,-77.747,-77.474,-77.195,-76.913,-76.632,-76.357,-76.093,-75.845,-75.618,-75.418,-75.249,-75.115,-75.021,-74.969,-74.960,-74.995,-75.073,-75.191,-75.347,-75.536,-75.753,-75.993,-76.252,-76.523,-76.802,-77.084,-77.364,-77.640,-77.908,-78.165,-78.409,-78.638,-78.852,-79.047,-79.225,-79.384,-79.524,-79.644,-79.745,-79.826,-79.887,-79.928,-79.950
-28.815,-29.749,-30.757,-31.814,-32.894,-33.973,-35.027,-36.037,-36.983,-37.851,-38.626,-39.299,-39.861,-40.306,-40.630,-40.828,-40.899,-40.842,-40.659,-40.350,-39.919,-39.371,-38.710,-37.946,-37.089,-36.151,-35.148,-34.097,-33.020,-31.939,-30.878,-29.863,-28.920,-28.073,-27.347,-26.761,-26.332,-26.074,-25.993,-26.092,-26.368,-26.814,-27.415,-28.155,-29.012,-29.964,-30.985,-32.049,-33.131,-34.206,-35.253,-36.250,-37.180,-38.029,-38.783,-39.432,-39.969,-40.388,-40.684,-40.854,-40.897,-40.813,-40.602,-40.266,-39.809,-39.235,-38.551,-37.766,-36.890,-35.936
-26.049,-26.083,-26.093,-26.077,-26.037,-25.972,-25.884,-25.773,-25.640,-25.488,-25.319,-25.133,-24.934,-24.724,-24.505,-24.281,-24.053,-23.827,-23.603,-23.385,-23.176,-22.979,-22.796,-22.631,-22.484,-22.359,-22.257,-22.179,-22.127,-22.101,-22.102,-22.129,-22.183,-22.262,-22.365,-22.491,-22.639,-22.805,-22.989,-23.186,-23.396,-23.614,-23.838,-24.065,-24.292,-24.516,-24.734,-24.944,-25.143,-25.328,-25.497,-25.648,-25.779,-25.889,-25.976,-26.039,-26.079,-26.093,-26.082,-26.046,-25.986,-25.902,-25.795,-25.667,-25.518,-25.352,-25.169,-24.972,-24.763,-24.546
